uvig_id,UViG ID,Genome Name,Total Scaffolds,Lineage,Viral OTUs,geNomad Score,UViG Topology,UViG Source,Quality,Length,EstimatedCompleteness,Total CDS Count,Total tRNA Count,EstimatedContamination,UViG Origin,Ecosystem,Predicted Host Lineage,Host Detection Method
IMGVR_UViG_3300010259_000094,IMGVR_UViG_3300010259_000094,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm1022B metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380444,0.8,Linear,Metagenome,Low,7889,12.51,10,0,14.35,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales;,CRISPR spacer match
IMGVR_UViG_3300010260_000075,IMGVR_UViG_3300010260_000075,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380537,0.96,Linear,Metagenome,Low,7555,15.51,14,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium;,CRISPR spacer match
IMGVR_UViG_3300010260_000108,IMGVR_UViG_3300010260_000108,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380516,0.93,Linear,Metagenome,Low,23236,40.66,28,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010260_000116,IMGVR_UViG_3300010260_000116,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380490,0.84,Linear,Metagenome,Unsure,8588,NA,9,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010260_000131,IMGVR_UViG_3300010260_000131,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380580,0.81,Linear,Metagenome,Unsure,5928,NA,8,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A;,k-mer match
IMGVR_UViG_3300010260_000142,IMGVR_UViG_3300010260_000142,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00265954,0.69,Linear,Metagenome,Unsure,10465,NA,7,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010260_000146,IMGVR_UViG_3300010260_000146,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380575,0.72,Linear,Metagenome,Low,7843,10.17,9,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,k-mer match
IMGVR_UViG_3300010261_000087,IMGVR_UViG_3300010261_000087,"Ring-tailed lemur group fecal microbial communities from Wisconsin, USA - L1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380643,0.96,Linear,Metagenome,Medium,33366,65.43,36,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010261_000100,IMGVR_UViG_3300010261_000100,"Ring-tailed lemur group fecal microbial communities from Wisconsin, USA - L1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380727,0.93,Linear,Metagenome,Low,6136,9.55,11,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010261_000106,IMGVR_UViG_3300010261_000106,"Ring-tailed lemur group fecal microbial communities from Wisconsin, USA - L1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380597,0.93,Linear,Metagenome,Medium,51622,64.06,44,0,37.17,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010261_000142,IMGVR_UViG_3300010261_000142,"Ring-tailed lemur group fecal microbial communities from Wisconsin, USA - L1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00268152,0.86,Linear,Metagenome,Unsure,6444,NA,10,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae;,k-mer match
IMGVR_UViG_3300010262_000242,IMGVR_UViG_3300010262_000242,"Eastern black-and-white colobus group fecal microbial communities from Wisconsin, USA - Cm1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380878,0.74,Linear,Metagenome,Low,4108,14.43,10,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010266_000339,IMGVR_UViG_3300010266_000339,"Orangutan individual fecal microbial communities from fecal samples from Wisconsin, USA - O1111 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00264749,0.89,Provirus,Metagenome,Low,34579,21.69,35,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010269_000128,IMGVR_UViG_3300010269_000128,"Switchgrass degrading microbial communities from high solid loading bioreactors in New Hampshire, USA - 13_49_3.3_201_A3 metaG",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_00924208,0.78,Linear,Metagenome,Low,10185,11.28,10,0,0,geNomad v1.1.0,Engineered; Bioreactor; Semi-continuous; Anaerobic,;,
IMGVR_UViG_3300010270_000336,IMGVR_UViG_3300010270_000336,"Capybara group fecal microbial communities from Wisconsin, USA - P827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02381848,0.66,Linear,Metagenome,Low,7311,9.94,6,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010275_000265,IMGVR_UViG_3300010275_000265,"Western lowland gorrila individual fecal microbial communities from Wisconsin, USA - Go1022A metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02382307,0.93,Linear,Metagenome,Unsure,7811,NA,9,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010278_000339,IMGVR_UViG_3300010278_000339,"Western lowland gorrila individual fecal microbial communities from Wisconsin, USA - Go1022B metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02382311,0.74,Linear,Metagenome,Low,11608,12.06,6,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,k-mer match
IMGVR_UViG_3300010278_000344,IMGVR_UViG_3300010278_000344,"Western lowland gorrila individual fecal microbial communities from Wisconsin, USA - Go1022B metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02380545,0.72,Linear,Metagenome,Low,42729,42.62,39,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae;,k-mer match
IMGVR_UViG_3300010279_000372,IMGVR_UViG_3300010279_000372,"Orangutan group fecal microbial communities from fecal samples from Wisconsin, USA - O1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02383115,0.82,Linear,Metagenome,Low,21470,14.18,20,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010279_000383,IMGVR_UViG_3300010279_000383,"Orangutan group fecal microbial communities from fecal samples from Wisconsin, USA - O1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02383269,0.85,Linear,Metagenome,Low,14539,14.19,15,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010280_000304,IMGVR_UViG_3300010280_000304,"Ring-tailed lemur group fecal microbial communities from Wisconsin, USA - L827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02383475,0.9,Linear,Metagenome,Low,15859,21.04,14,0,14.41,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010280_000399,IMGVR_UViG_3300010280_000399,"Ring-tailed lemur group fecal microbial communities from Wisconsin, USA - L827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02383415,0.64,Linear,Metagenome,Low,16435,14.51,17,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010282_000240,IMGVR_UViG_3300010282_000240,"Capybara group fecal microbial communities from Wisconsin, USA - P1105 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02381982,0.87,Linear,Metagenome,Unsure,6234,NA,6,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010283_000302,IMGVR_UViG_3300010283_000302,"Orangutan group fecal microbial communities from Wisconsin, USA - O827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02383115,0.88,Linear,Metagenome,Low,26048,17.72,24,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,;,
IMGVR_UViG_3300010283_000326,IMGVR_UViG_3300010283_000326,"Orangutan group fecal microbial communities from Wisconsin, USA - O827 metagenome",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02383269,0.79,Linear,Metagenome,Low,7688,7.14,9,0,0,geNomad v1.1.0,Host-associated; Mammals; Digestive system; Large intestine,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010311_000163,IMGVR_UViG_3300010311_000163,AD_JPTRca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02259784,0.97,Linear,Metagenome,Low,12774,27.53,19,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010311_000183,IMGVR_UViG_3300010311_000183,AD_JPTRca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02257616,0.98,Linear,Metagenome,Low,22200,8.35,23,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010311_000336,IMGVR_UViG_3300010311_000336,AD_JPTRca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02258059,0.96,Linear,Metagenome,Low,10212,23.62,16,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010311_001094,IMGVR_UViG_3300010311_001094,AD_JPTRca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02415526,0.96,Provirus,Metagenome,High,93465,100,100,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010311_001095,IMGVR_UViG_3300010311_001095,AD_JPTRca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02259733,0.97,Provirus,Metagenome,Medium,50048,65.29,60,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010319_000033,IMGVR_UViG_3300010319_000033,"Anoxic lake water microbial communities from Lake Kivu, Rwanda to study Microbial Dark Matter (Phase II) - Lake Kivu water 275m metaG (version 2)",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02399081,0.96,Linear,Metagenome,Low,6625,18.21,6,0,0,geNomad v1.1.0,Environmental; Aquatic; Freshwater; Lake,;,
IMGVR_UViG_3300010320_000017,IMGVR_UViG_3300010320_000017,"Grasslands soil microbial communities from the Angelo Coastal Reserve, California, USA - 15_D_Rain_20cm_2_11112015",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02399129,0.83,Linear,Metagenome,Low,4419,1.47,6,0,77.96,geNomad v1.1.0,Environmental; Terrestrial; Soil; Grasslands,;,
IMGVR_UViG_3300010327_000803,IMGVR_UViG_3300010327_000803,AD_CNMVca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02399654,0.79,Linear,Metagenome,Low,7169,11.81,7,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae;,k-mer match
IMGVR_UViG_3300010331_000444,IMGVR_UViG_3300010331_000444,"Glacier valley bacterial and archeal communities from Borup Fiord, Nunavut, Canada, to study Microbial Dark Matter (Phase II) - ?SSSS metaG",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02281949,0.91,Linear,Metagenome,Low,6714,9.96,8,0,0,geNomad v1.1.0,Environmental; Aquatic; Freshwater; Ice,;,
IMGVR_UViG_3300010339_000468,IMGVR_UViG_3300010339_000468,"Bog forest soil microbial communities from Calvert Island, British Columbia, Canada - Bog Forest MetaG ECP23OM3",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04764765,0.92,Provirus,Metagenome,Low,14260,27.85,20,0,0,geNomad v1.1.0,Environmental; Terrestrial; Soil; Wetlands,;,
IMGVR_UViG_3300010341_000364,IMGVR_UViG_3300010341_000364,"Bog forest soil microbial communities from Calvert Island, British Columbia, Canada - Bog Forest MetaG ECP23OM2",1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04764765,0.92,Provirus,Metagenome,Low,14260,27.85,20,0,0,geNomad v1.1.0,Environmental; Terrestrial; Soil; Wetlands,;,
IMGVR_UViG_3300010342_001364,IMGVR_UViG_3300010342_001364,AD_JPNAca1,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02409722,0.88,Linear,Metagenome,Low,6589,8.04,7,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010343_000427,IMGVR_UViG_3300010343_000427,"Bog forest soil microbial communities from Calvert Island, British Columbia, Canada - Bog Forest MetaG ECP23OM1",1,,vOTU_02410080,0.84,Linear,Metagenome,Unsure,14571,NA,15,4,0,geNomad v1.1.0,Environmental; Terrestrial; Soil; Wetlands,;,
IMGVR_UViG_3300010344_000905,IMGVR_UViG_3300010344_000905,AD_JPASca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02410522,0.95,Linear,Metagenome,Low,9364,15.07,8,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010344_000988,IMGVR_UViG_3300010344_000988,AD_JPASca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02411629,0.95,Linear,Metagenome,Low,4976,5.65,7,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010344_002004,IMGVR_UViG_3300010344_002004,AD_JPASca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02297541,0.92,Linear,Metagenome,Low,17926,27.21,17,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010346_000928,IMGVR_UViG_3300010346_000928,AD_USMOca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02267438,0.97,Linear,Metagenome,Low,8493,10.33,8,0,47.69,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010347_000611,IMGVR_UViG_3300010347_000611,AD_JPHGca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02415526,0.97,Linear,Metagenome,Low,9615,19.07,14,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,d__Bacteria; p__Firmicutes_A; c__Clostridia;,k-mer match
IMGVR_UViG_3300010347_001151,IMGVR_UViG_3300010347_001151,AD_JPHGca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02258059,0.96,Linear,Metagenome,Low,10212,23.62,16,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010348_000402,IMGVR_UViG_3300010348_000402,AD_HKYLca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02416646,0.98,Linear,Metagenome,Low,4287,6.02,7,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010348_001532,IMGVR_UViG_3300010348_001532,AD_HKYLca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02417076,0.96,Linear,Metagenome,Low,5055,2.89,9,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010349_000112,IMGVR_UViG_3300010349_000112,AD_HKTAca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02418362,0.98,Linear,Metagenome,Low,4130,4.71,5,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010349_000140,IMGVR_UViG_3300010349_000140,AD_HKTAca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02302854,0.98,Linear,Metagenome,Low,34256,18.63,52,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010349_000472,IMGVR_UViG_3300010349_000472,AD_HKTAca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02249506,0.94,Linear,Metagenome,Low,10039,20.41,13,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,d__Bacteria; p__Firmicutes_B;,k-mer match
IMGVR_UViG_3300010349_000554,IMGVR_UViG_3300010349_000554,AD_HKTAca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02302789,0.93,Linear,Metagenome,Low,4250,8.87,5,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010349_000603,IMGVR_UViG_3300010349_000603,AD_HKTAca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02303028,0.95,Linear,Metagenome,Low,13035,21.59,17,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010350_000197,IMGVR_UViG_3300010350_000197,AD_HKSTca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02295406,0.98,Linear,Metagenome,Low,20183,3.73,34,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010350_000943,IMGVR_UViG_3300010350_000943,AD_HKSTca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02301742,0.95,Linear,Metagenome,Medium,42400,86.74,47,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010350_001189,IMGVR_UViG_3300010350_001189,AD_HKSTca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02418872,0.81,Linear,Metagenome,Low,10544,11.26,11,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010351_000580,IMGVR_UViG_3300010351_000580,AD_USPNca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02267293,0.96,Linear,Metagenome,Low,20606,32.38,21,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010351_001913,IMGVR_UViG_3300010351_001913,AD_USPNca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02267311,0.96,Provirus,Metagenome,Low,28092,49.06,39,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010351_001937,IMGVR_UViG_3300010351_001937,AD_USPNca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_04553373,0.97,Provirus,Metagenome,Low,19514,36.48,20,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010352_002216,IMGVR_UViG_3300010352_002216,AD_JPHWca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02421989,0.95,Linear,Metagenome,Low,5057,10.47,6,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
IMGVR_UViG_3300010352_002727,IMGVR_UViG_3300010352_002727,AD_JPHWca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02421780,0.77,Linear,Metagenome,Low,5977,6.07,7,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,d__Bacteria; p__Firmicutes_A; c__Clostridia; o__Oscillospirales; f__Acutalibacteraceae;,k-mer match
IMGVR_UViG_3300010355_001958,IMGVR_UViG_3300010355_001958,AD_USDVca,1,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ;,vOTU_02444171,0.69,Linear,Metagenome,Unsure,6602,NA,7,0,0,geNomad v1.1.0,Engineered; Bioreactor; Anaerobic; Digestate,;,
