Node_ID	Description	Family	Colour (Family)
KY514265	Pectobacterium phage vB_PatP_CB3	Schitoviridae	#CB874E
KY514264	Pectobacterium phage vB_PatP_CB1	Schitoviridae	#CB874E
KY549659	Pectobacterium phage vB_PatP_CB4	Schitoviridae	#CB874E
MG966531	Escherichia phage Ebrios	Autographiviridae	#26AD98
MG986485	Escherichia phage SH2026Stx1	Unclassified	#D3D3D3
MF034659	Pasteurella phage vB_PmuP_PHB02	Autographiviridae	#26AD98
KX587949	Klebsiella phage phiKpS2	Autographiviridae	#26AD98
MH179477	Aeromonas phage 60AhydR15PP	Straboviridae	#E82358
MH179480	Pseudomonas phage 98PfluR60PP	Schitoviridae	#CB874E
MH179471	Aeromonas phage 14AhydR10PP	Unclassified	#D3D3D3
MH203384	Enterococcus phage vB_EfaS_AL2	Unclassified	#D3D3D3
MH179479	Aeromonas phage 85AhydR10PP	Unclassified	#D3D3D3
MH179476	Aeromonas phage 50AhydR13PP	Straboviridae	#E82358
MH179474	Aeromonas phage 62AhydR11PP	Unclassified	#D3D3D3
MH179470	Aeromonas phage 13AhydR10PP	Unclassified	#D3D3D3
LC348380	Escherichia phage T2	Straboviridae	#E82358
LC348379	Escherichia phage PP01	Straboviridae	#E82358
MH105080	Marinomonas phage YY	Corticoviridae	#9E97CA
MF155889	Affertcholeramvirus CTXphi	Inoviridae	#126EEE
MH059638	Pectobacterium phage Nepra	Schitoviridae	#CB874E
MH059633	Xanthomonas phage Carpasina	Unclassified	#D3D3D3
MH193369	Enterococcus phage LY0322	Unclassified	#D3D3D3
MH051918	Escherichia phage vB_EcoS_IME347	Drexlerviridae	#86048D
MH051917	Enterobacteria phage vB_EcoM_IME341	Straboviridae	#E82358
MH051916	Enterobacteria phage vB_EcoM_IME340	Straboviridae	#E82358
MH051915	Enterobacteria phage vB_EcoM_IME339	Straboviridae	#E82358
MH051914	Enterobacteria phage vB_EcoM_IME338	Unclassified	#D3D3D3
MH051913	Enterobacteria phage vB_EcoM_IME281	Straboviridae	#E82358
MH051912	Enterobacteria phage vB_EcoS_IME167	Drexlerviridae	#86048D
MH051911	Enterobacteria phage vB_EcoS_IME18	Drexlerviridae	#86048D
MH128984	Burkholderia phage vB_BmuP_KL4	Unclassified	#D3D3D3
MH105773	Vibrio phage Rostov 6	Unclassified	#D3D3D3
MH113815	Pseudomonas phage Alpheus	Autographiviridae	#26AD98
MH113814	Pseudomonas phage Achelous	Autographiviridae	#26AD98
MH113813	Pseudomonas phage Nerthus	Autographiviridae	#26AD98
MH113812	Pseudomonas phage Njord	Autographiviridae	#26AD98
MH059635	Dickeya phage Amaethon	Unclassified	#D3D3D3
MH059634	Dickeya phage Sucellus	Unclassified	#D3D3D3
MH107246	Synechococcus phage S-B64	Kyanoviridae	#478C15
KY379511	Pseudoalteromonas phage PHS21	Unclassified	#D3D3D3
KX987999	Bacillus phage BCP12	Herelleviridae	#EA8B1A
KX257490	Pseudoalteromonas virus vB_PspP-H6/1	Unclassified	#D3D3D3
MG710484	Bacillus phage BtiUFT6.51-F	Unclassified	#D3D3D3
MG656408	Staphylococcus phage B1	Herelleviridae	#EA8B1A
MF405094	Staphylococcus phage JA1	Herelleviridae	#EA8B1A
KY448244	Erwinia phage vB_EamM_Yoloswag	Unclassified	#D3D3D3
LT986460	Pseudomonas phage GP100	Zobellviridae	#4CEBB1
MG793454	Mycobacterium phage SWU2	Unclassified	#D3D3D3
MH107770	Pseudomonas phage vB_PaeP_130_113	Autographiviridae	#26AD98
MH107769	Staphylococcus phage vB_SauM_0414_108	Herelleviridae	#EA8B1A
MG966533	Pseudoalteromonas phage Cr39582	Corticoviridae	#9E97CA
MG652450	Ralstonia phage RsoP1IDN	Autographiviridae	#26AD98
HE956708	Yersinia phage phiR2-01	Demerecviridae	#EABE70
KY914478	Escherichia phage ArgO145	Unclassified	#D3D3D3
MG775042	Citrobacter phage vB_CroP_CrRp3	Autographiviridae	#26AD98
MG775043	Citrobacter phage vB_CroM_CrRp10	Straboviridae	#E82358
MF547663	Clostridioides phage LIBA2945	Unclassified	#D3D3D3
MF547662	Clostridioides phage LIBA6276	Unclassified	#D3D3D3
KU747973	Pseudoalteromonas phage vB_PspS-H40/1	Unclassified	#D3D3D3
MG018929	Pseudomonas phage uligo	Autographiviridae	#26AD98
MG727702	Paenibacillus phage Likha	Unclassified	#D3D3D3
MG727700	Paenibacillus phage Tadhana	Unclassified	#D3D3D3
MG727699	Paenibacillus phage Pagassa	Unclassified	#D3D3D3
MG727696	Paenibacillus phage Kiel007	Unclassified	#D3D3D3
MG727695	Paenibacillus phage BN12	Unclassified	#D3D3D3
MG727698	Paenibacillus phage PBL1c	Unclassified	#D3D3D3
MG727697	Paenibacillus phage Dragolir	Unclassified	#D3D3D3
MG775261	Pseudomonas phage PollyC	Autographiviridae	#26AD98
MG775260	Pseudomonas phage Littlefix	Schitoviridae	#CB874E
MG775259	Pseudomonas phage Bjorn	Unclassified	#D3D3D3
MG775258	Pseudomonas phage Henninger	Autographiviridae	#26AD98
MG099933	Escherichia phage VB_EcoS-Golestan	Unclassified	#D3D3D3
MG676225	Aeromonas phage AhSzw-1	Demerecviridae	#EABE70
MG676224	Aeromonas phage AhSzq-1	Demerecviridae	#EABE70
MH107028	Campylobacter phage CP39	Unclassified	#D3D3D3
MH028956	Staphylococcus phage phiSA_BS2	Herelleviridae	#EA8B1A
MG711516	Ralstonia phage RsoP1EGY	Autographiviridae	#26AD98
MG983840	Escherichia phage myPSH1131	Unclassified	#D3D3D3
MH102284	Salmonella phage vB_SenS_PHB07	Drexlerviridae	#86048D
MG266157	Dickeya phage PP35	Ackermannviridae	#99CEE5
MF893340	Pseudomonas phage PPSC2	Unclassified	#D3D3D3
KY744566	Pectobacterium phage POP72	Autographiviridae	#26AD98
KY618819	Pseudomonas phage PAXYB1	Autographiviridae	#26AD98
MG976803	Escherichia phage myPSH2311	Unclassified	#D3D3D3
MH042230	Acinetobacter phage vB_AbaP_D2	Autographiviridae	#26AD98
MH078572	Staphylococcus phage phiSA_BS1	Herelleviridae	#EA8B1A
MG972768	Klebsiella phage myPSH1235	Autographiviridae	#26AD98
AP018361	Lactobacillus phage T25	Unclassified	#D3D3D3
MG969427	Anoxybacillus phage A403	Unclassified	#D3D3D3
MG969415	Salmonella phage GE_vB_TR	Unclassified	#D3D3D3
MG969414	Salmonella phage GE_vB_NS7	Unclassified	#D3D3D3
MG969412	Salmonella phage GE_vB_N5	Demerecviridae	#EABE70
MG969411	Salmonella phage GE_vB_MG	Unclassified	#D3D3D3
MG969410	Salmonella phage GE_vB_M5	Unclassified	#D3D3D3
MG969409	Salmonella phage GE_vB_M4	Unclassified	#D3D3D3
MG969408	Salmonella phage GE_vB_HIL	Unclassified	#D3D3D3
MG969407	Salmonella phage GE_vB_BS	Unclassified	#D3D3D3
MG969406	Salmonella phage GE_vB_B3	Unclassified	#D3D3D3
MG969405	Salmonella phage GE_vB_B1	Unclassified	#D3D3D3
MG969404	Salmonella phage GE_vB_7A	Unclassified	#D3D3D3
MG788324	Lactobacillus phage PM411	Unclassified	#D3D3D3
MG732930	Enterobacter phage Ec_L1	Drexlerviridae	#86048D
MF580775	Streptococcus phage V2	Aliceevansviridae	#BCA015
MF580774	Streptococcus phage STP2	Aliceevansviridae	#BCA015
MF580773	Streptococcus phage STP1	Aliceevansviridae	#BCA015
MF580772	Streptococcus phage R1	Aliceevansviridae	#BCA015
MF580771	Streptococcus phage MM25	Aliceevansviridae	#BCA015
MF580770	Streptococcus phage M19	Aliceevansviridae	#BCA015
MF580769	Streptococcus phage L5A1	Aliceevansviridae	#BCA015
MF580768	Streptococcus phage C0	Aliceevansviridae	#BCA015
MF580767	Streptococcus phage B5	Aliceevansviridae	#BCA015
MF580766	Streptococcus phage B0	Aliceevansviridae	#BCA015
MF580764	Streptococcus phage 31B4	Aliceevansviridae	#BCA015
MF580763	Streptococcus phage 16B8	Aliceevansviridae	#BCA015
MF580762	Streptococcus phage 9B4	Aliceevansviridae	#BCA015
MF580761	Streptococcus phage 9A	Aliceevansviridae	#BCA015
MF580759	Streptococcus phage 7A5	Aliceevansviridae	#BCA015
MF580765	Streptococcus phage A0	Aliceevansviridae	#BCA015
MF580760	Streptococcus phage 7T	Aliceevansviridae	#BCA015
CP027117	Bacillus phage EZ-2018a	Unclassified	#D3D3D3
LN866626	Klebsiella phage vB_KpnP_KpV289	Autographiviridae	#26AD98
AJ748296	Sulfolobus islandicus rudivirus 1 variant XX	Rudiviridae	#0A68D5
MG963916	Escherichia phage PDX	Unclassified	#D3D3D3
MG941013	Actinomyces phage xhp1	Unclassified	#D3D3D3
MG897799	Pseudomonas phage vB_PaeM_LS1	Unclassified	#D3D3D3
MG812496	Gordonia phage SallySpecial	Unclassified	#D3D3D3
MG873442	Salmonella phage SE131	Grimontviridae	#851F61
MG897800	Pseudomonas phage vB_PaeS_C1	Unclassified	#D3D3D3
KY939598	Alteromonadaceae phage B23	Unclassified	#D3D3D3
MG894052	Klebsiella phage JY917	Drexlerviridae	#86048D
MF288922	Bacillus phage Janet	Herelleviridae	#EA8B1A
MF288921	Bacillus phage OTooleKemple52	Herelleviridae	#EA8B1A
MF288919	Bacillus phage AaronPhadgers	Herelleviridae	#EA8B1A
MF288918	Bacillus phage Bubs	Herelleviridae	#EA8B1A
MF288917	Bacillus phage PPIsBest	Herelleviridae	#EA8B1A
AP018375	Staphylococcus phage phiSA039	Herelleviridae	#EA8B1A
KY787213	Salmonella phage BSP101	Ackermannviridae	#99CEE5
KY787212	Salmonella phage BSP22A	Demerecviridae	#EABE70
MG214783	Sinorhizobium phage HMSP1-Susan	Unclassified	#D3D3D3
MG845683	Pseudomonas phage phiNV3	Autographiviridae	#26AD98
MG765274	Lactobacillus phage Maenad	Unclassified	#D3D3D3
MG833025	Escherichia phage T7	Autographiviridae	#26AD98
MG957431	Vibrio phage Rostov-1	Autographiviridae	#26AD98
KY684082	Shigella phage SFN6B	Autographiviridae	#26AD98
KY620117	Salmonella phage BSPM4	Casjensviridae	#390305
KY963424	Shigella phage SSP1	Demerecviridae	#EABE70
MF775705	Lactococcus phage LP1502c	Unclassified	#D3D3D3
MF775704	Lactococcus phage LP1502b	Unclassified	#D3D3D3
MF775703	Lactococcus phage LP1502a	Unclassified	#D3D3D3
MF775702	Lactococcus phage LP1407	Unclassified	#D3D3D3
MF775701	Lactococcus phage LP1110	Unclassified	#D3D3D3
MF775700	Lactococcus phage LP1011	Unclassified	#D3D3D3
MF775699	Lactococcus phage LP1005	Unclassified	#D3D3D3
MF775698	Lactococcus phage LP0903	Unclassified	#D3D3D3
MF775697	Lactococcus phage LP0604	Unclassified	#D3D3D3
MF775696	Lactococcus phage LP0509	Unclassified	#D3D3D3
MF775695	Lactococcus phage LP0304	Unclassified	#D3D3D3
MF775694	Lactococcus phage LP0212	Unclassified	#D3D3D3
MF775693	Lactococcus phage LP0209	Unclassified	#D3D3D3
MF775692	Lactococcus phage LP0202	Unclassified	#D3D3D3
MF775691	Lactococcus phage LP0109	Unclassified	#D3D3D3
MF775690	Lactococcus phage LP0004d	Unclassified	#D3D3D3
MF775689	Lactococcus phage LP0004c	Unclassified	#D3D3D3
MF775688	Lactococcus phage LP0004b	Unclassified	#D3D3D3
MF775686	Lactococcus phage LP9908	Unclassified	#D3D3D3
MF775685	Lactococcus phage LP9903	Unclassified	#D3D3D3
MF775684	Lactococcus phage LP9801	Unclassified	#D3D3D3
MF775683	Lactococcus phage LP9701	Unclassified	#D3D3D3
MF775682	Lactococcus phage LP9609	Unclassified	#D3D3D3
MF775681	Lactococcus phage LP9406	Unclassified	#D3D3D3
MF775680	Lactococcus phage LP9405b	Unclassified	#D3D3D3
MF775679	Lactococcus phage LP9405a	Unclassified	#D3D3D3
MF775678	Lactococcus phage LP9404	Unclassified	#D3D3D3
MF775677	Lactococcus phage LP9210	Unclassified	#D3D3D3
MF775676	Lactococcus phage LP9207	Unclassified	#D3D3D3
MF775675	Lactococcus phage LP9206c	Unclassified	#D3D3D3
MF775674	Lactococcus phage LP9206b	Unclassified	#D3D3D3
MF775673	Lactococcus phage LP9206a	Unclassified	#D3D3D3
MF775672	Lactococcus phage LP9205b	Unclassified	#D3D3D3
MF775671	Lactococcus phage LP9205a	Unclassified	#D3D3D3
MF775670	Lactococcus phage LP9104	Unclassified	#D3D3D3
MF775669	Lactococcus phage LP8511	Unclassified	#D3D3D3
MF775687	Lactococcus phage LP0004a	Unclassified	#D3D3D3
MF431741	Bacteriophage T5-like saus176N	Demerecviridae	#EABE70
MF431740	Bacteriophage T5-like cott162	Demerecviridae	#EABE70
MF431739	Bacteriophage T5-like chee158	Demerecviridae	#EABE70
MF431738	Bacteriophage T5-like poul149	Demerecviridae	#EABE70
MF431737	Escherichia phage saus132	Demerecviridae	#EABE70
MF431736	Bacteriophage T5-like chee130_1	Demerecviridae	#EABE70
MF431735	Bacteriophage T5-like poul124	Demerecviridae	#EABE70
MF431734	Bacteriophage T5-like saus111K	Demerecviridae	#EABE70
MF431733	Bacteriophage T5-like saus47N	Demerecviridae	#EABE70
MF431732	Bacteriophage T5-like pork29	Demerecviridae	#EABE70
MF431731	Bacteriophage T5-like pork27	Demerecviridae	#EABE70
MF431730	Escherichia phage chee24	Demerecviridae	#EABE70
MG766219	Staphylococcus phage vB_SauP_phiAGO1.9	Rountreeviridae	#3E1492
MG710528	Escherichia phage GER2	Unclassified	#D3D3D3
MG366115	Acinetobacter phage PBAB25	Unclassified	#D3D3D3
MG366114	Acinetobacter phage PBAB08	Unclassified	#D3D3D3
KU737350	Bacillus phage SageFayge	Herelleviridae	#EA8B1A
LC371242	Escherichia phage EcS1	Straboviridae	#E82358
MG025518	Gokushovirus MK-2017	Microviridae	#CAA62B
MG820644	Propionibacterium phage pa33	Unclassified	#D3D3D3
MG820643	Propionibacterium phage pa35	Unclassified	#D3D3D3
MG820642	Propionibacterium phage pa28	Unclassified	#D3D3D3
MG820641	Propionibacterium phage pa615	Unclassified	#D3D3D3
MG820640	Propionibacterium phage pa15	Unclassified	#D3D3D3
MG820639	Propionibacterium phage pa9-6919-4	Unclassified	#D3D3D3
MG820638	Propionibacterium phage pa6919-4	Unclassified	#D3D3D3
MG820637	Propionibacterium phage pa63	Unclassified	#D3D3D3
MG820636	Propionibacterium phage pa29399-1-D_2	Unclassified	#D3D3D3
MG820635	Propionibacterium phage pa29399-1-D_1	Unclassified	#D3D3D3
MG820634	Propionibacterium phage pa27	Unclassified	#D3D3D3
MG820633	Propionibacterium phage pa59	Unclassified	#D3D3D3
MG820632	Propionibacterium phage pa310	Unclassified	#D3D3D3
MG820645	Propionibacterium phage pa3-SS3	Unclassified	#D3D3D3
MF490241	Pseudomonas phage vB_PaeM_E215	Unclassified	#D3D3D3
MF490240	Pseudomonas phage vB_PaeM_E217	Unclassified	#D3D3D3
MF490239	Pseudomonas phage vB_PaeS_S218	Mesyanzhinovviridae	#2369F4
MF490238	Pseudomonas phage vB_PaeP_DEV	Schitoviridae	#CB874E
MF490237	Pseudomonas phage vB_PaeP_E220	Unclassified	#D3D3D3
MF490236	Pseudomonas phage vB_PaeP_PYO2	Schitoviridae	#CB874E
HG792103	Escherichia phage P8983	Unclassified	#D3D3D3
MG845684	Pseudomonas phage NV1	Unclassified	#D3D3D3
MG845865	Escherichia phage YZ1	Autographiviridae	#26AD98
MF403009	Agrobacterium phage Atu_ph08	Unclassified	#D3D3D3
MF403008	Agrobacterium phage Atu_ph07	Unclassified	#D3D3D3
MF403007	Agrobacterium phage Atu_ph04	Pootjesviridae	#1B5BA8
MF403006	Agrobacterium phage Atu_ph03	Autographiviridae	#26AD98
MF403005	Agrobacterium phage Atu_ph02	Autographiviridae	#26AD98
CP018841	Staphylococcus phage HOB 14.1.R1	Unclassified	#D3D3D3
AP018476	Mycobacterium phage C3	Unclassified	#D3D3D3
AP018471	Mycobacterium phage Y10	Unclassified	#D3D3D3
AP018469	Mycobacterium phage Y10	Unclassified	#D3D3D3
MF327006	Shigella phage Sf20	Straboviridae	#E82358
MF327007	Shigella phage Sf21	Straboviridae	#E82358
MF327009	Shigella phage Sf25	Straboviridae	#E82358
MF327008	Shigella phage Sf24	Straboviridae	#E82358
MF327004	Shigella phage Sf17	Unclassified	#D3D3D3
MF327003	Shigella phage Sf14	Unclassified	#D3D3D3
MG835858	Klebsiella phage KPN N98	Casjensviridae	#390305
MG832642	Escherichia phage HZ2R8	Autographiviridae	#26AD98
MG711460	Faecalibacterium phage FP_Mushu	Unclassified	#D3D3D3
MG835450	Pontimonas phage phiPsal1	Unclassified	#D3D3D3
MG765276	Lactobacillus phage Nyseid	Unclassified	#D3D3D3
MG770897	Staphylococcus phage SH-St 15644	Unclassified	#D3D3D3
MG770379	Klebsiella phage vB_KpnM_KpS110	Ackermannviridae	#99CEE5
MG763894	Bacillus phage HonestAbe	Herelleviridae	#EA8B1A
MG744354	Lactobacillus phage Satyr	Unclassified	#D3D3D3
MG736918	Erwinia phage vB_EamP-S2	Autographiviridae	#26AD98
MG721208	Staphylococcus phage vB_SauM_LM12	Herelleviridae	#EA8B1A
MG711467	Faecalibacterium phage FP_Taranis	Unclassified	#D3D3D3
MG711466	Faecalibacterium phage FP_Toutatis	Unclassified	#D3D3D3
MG711465	Faecalibacterium phage FP_Brigit	Unclassified	#D3D3D3
MG711464	Faecalibacterium phage FP_Lugh	Unclassified	#D3D3D3
MG711463	Faecalibacterium phage FP_oengus	Unclassified	#D3D3D3
MG711462	Faecalibacterium phage FP_Epona	Unclassified	#D3D3D3
MG711461	Faecalibacterium phage FP_Lagaffe	Unclassified	#D3D3D3
MF327005	Shigella phage Sf19	Unclassified	#D3D3D3
MG708276	Enterococcus phage PMBT2	Unclassified	#D3D3D3
MG189906	Stenotrophomonas phage vB_SmaS_DLP_5	Unclassified	#D3D3D3
KU245542	Pseudomonas phage SM1	Unclassified	#D3D3D3
CP017837	Proteobacteria phage MWH-Nonnen-W8red 2	Unclassified	#D3D3D3
KX130863	Shigella phage SHSML-45	Demerecviridae	#EABE70
CP017838	Proteobacteria phage MWH-Nonnen-W8red 1	Unclassified	#D3D3D3
MF276773	Erwinia phage EtG	Peduoviridae	#320B0F
MF768470	Pseudomonas phage SL1	Unclassified	#D3D3D3
MF768469	Pseudomonas phage SL4	Unclassified	#D3D3D3
AP018487	Mycobacterium phage HC	Unclassified	#D3D3D3
AP018486	Mycobacterium phage PP	Unclassified	#D3D3D3
AP018485	Mycobacterium phage B1	Unclassified	#D3D3D3
MG766218	Staphylococcus phage vB_SauP_phiAGO1.3	Rountreeviridae	#3E1492
MG592672	Vibrio phage 3.058.O._10N.286.46.B8	Unclassified	#D3D3D3
MG592671	Vibrio phage 2.275.O._10N.286.54.E11	Unclassified	#D3D3D3
MG592670	Vibrio phage 2.159.B._10N.261.46.F12	Unclassified	#D3D3D3
MG592669	Vibrio phage 2.159.A._10N.261.46.F12	Unclassified	#D3D3D3
MG592668	Vibrio phage 2.130.O._10N.222.46.C2	Schitoviridae	#CB874E
MG592667	Vibrio phage 2.117.O._10N.261.45.E9	Unclassified	#D3D3D3
MG592666	Vibrio phage 2.096.O._10N.286.48.B5	Unclassified	#D3D3D3
MG592665	Vibrio phage 2.095.B._10N.286.46.E10	Unclassified	#D3D3D3
MG592664	Vibrio phage 2.095.A._10N.286.46.E10	Unclassified	#D3D3D3
MG592662	Vibrio phage 2.058.O._10N.286.46.B8	Unclassified	#D3D3D3
MG592661	Vibrio phage 2.044.O._10N.261.51.B8	Unclassified	#D3D3D3
MG592660	Vibrio phage 1.293.O._10N.261.52.E1	Zobellviridae	#4CEBB1
MG592659	Vibrio phage 1.291.O._10N.286.55.F6	Unclassified	#D3D3D3
MG592658	Vibrio phage 1.289.A._10N.286.55.E8	Unclassified	#D3D3D3
MG592657	Vibrio phage 1.287.O._10N.286.55.C7	Unclassified	#D3D3D3
MG592656	Vibrio phage 1.286.O._10N.286.55.C4	Unclassified	#D3D3D3
MG592655	Vibrio phage 1.285.O._10N.286.55.C12	Unclassified	#D3D3D3
MG592654	Vibrio phage 1.284.A._10N.286.55.A5	Unclassified	#D3D3D3
MG592653	Vibrio phage 1.283.C._10N.286.55.A1	Unclassified	#D3D3D3
MG592652	Vibrio phage 1.283.B._10N.286.55.A1	Unclassified	#D3D3D3
MG592651	Vibrio phage 1.283.A._10N.286.55.A1	Unclassified	#D3D3D3
MG592650	Vibrio phage 1.282.A._10N.286.54.F8	Unclassified	#D3D3D3
MG592649	Vibrio phage 1.281.O._10N.286.54.F7	Unclassified	#D3D3D3
MG592648	Vibrio phage 1.280.O._10N.286.54.F6	Unclassified	#D3D3D3
MG592647	Vibrio phage 1.278.O._10N.286.54.E8	Unclassified	#D3D3D3
MG592646	Vibrio phage 1.277.B._10N.286.54.E7	Unclassified	#D3D3D3
MG592645	Vibrio phage 1.277.A._10N.286.54.E7	Unclassified	#D3D3D3
MG592644	Vibrio phage 1.276.O._10N.286.54.E4	Unclassified	#D3D3D3
MG592643	Vibrio phage 1.275.O._10N.286.54.E11	Unclassified	#D3D3D3
MG592642	Vibrio phage 1.274.O._10N.286.54.E1	Unclassified	#D3D3D3
MG592641	Vibrio phage 1.273.O._10N.286.54.C7	Unclassified	#D3D3D3
MG592640	Vibrio phage 1.272.O._10N.286.54.C4	Unclassified	#D3D3D3
MG592639	Vibrio phage 1.271.B._10N.286.54.B4	Unclassified	#D3D3D3
MG592638	Vibrio phage 1.271.A._10N.286.54.B4	Unclassified	#D3D3D3
MG592637	Vibrio phage 1.270.B._10N.286.54.A8	Unclassified	#D3D3D3
MG592636	Vibrio phage 1.270.A._10N.286.54.A8	Unclassified	#D3D3D3
MG592635	Vibrio phage 1.269.O._10N.286.54.A6	Unclassified	#D3D3D3
MG592634	Vibrio phage 1.268.B._10N.286.54.A11	Unclassified	#D3D3D3
MG592633	Vibrio phage 1.268.A._10N.286.54.A11	Unclassified	#D3D3D3
MG592632	Vibrio phage 1.267.O._10N.286.54.A1	Unclassified	#D3D3D3
MG592631	Vibrio phage 1.266.O._10N.286.52.F9	Unclassified	#D3D3D3
MG592630	Vibrio phage 1.265.O._10N.286.52.F6	Unclassified	#D3D3D3
MG592629	Vibrio phage 1.264.O._10N.286.51.F2	Zobellviridae	#4CEBB1
MG592628	Vibrio phage 1.263.B._10N.286.51.B1	Unclassified	#D3D3D3
MG592627	Vibrio phage 1.263.A._10N.286.51.B1	Unclassified	#D3D3D3
MG592626	Vibrio phage 1.262.O._10N.286.51.A9	Unclassified	#D3D3D3
MG592625	Vibrio phage 1.261.O._10N.286.51.A7	Schitoviridae	#CB874E
MG592623	Vibrio phage 1.257.O._10N.286.46.A4	Unclassified	#D3D3D3
MG592622	Vibrio phage 1.256.O._10N.286.45.F8	Unclassified	#D3D3D3
MG592621	Vibrio phage 1.255.O._10N.286.45.F1	Ackermannviridae	#99CEE5
MG592620	Vibrio phage 1.254.O._10N.286.45.C8	Unclassified	#D3D3D3
MG592619	Vibrio phage 1.253.O._10N.286.45.B12	Zobellviridae	#4CEBB1
MG592618	Vibrio phage 1.251.O._10N.261.55.E5	Unclassified	#D3D3D3
MG592617	Vibrio phage 1.250.O._10N.261.55.E11	Unclassified	#D3D3D3
MG592614	Vibrio phage 1.248.O._10N.261.54.F1	Unclassified	#D3D3D3
MG592613	Vibrio phage 1.247.B._10N.261.54.E12	Unclassified	#D3D3D3
MG592612	Vibrio phage 1.247.A._10N.261.54.E12	Unclassified	#D3D3D3
MG592611	Vibrio phage 1.246.O._10N.261.54.E10	Unclassified	#D3D3D3
MG592610	Vibrio phage 1.245.O._10N.261.54.C7	Schitoviridae	#CB874E
MG592609	Vibrio phage 1.244.A._10N.261.54.C3	Ackermannviridae	#99CEE5
MG592608	Vibrio phage 1.243.O._10N.261.54.B5	Unclassified	#D3D3D3
MG592607	Vibrio phage 1.242.O._10N.261.54.B2	Unclassified	#D3D3D3
MG592606	Vibrio phage 1.240.O._10N.261.52.F8	Unclassified	#D3D3D3
MG592605	Vibrio phage 1.239.O._10N.261.52.F6	Unclassified	#D3D3D3
MG592604	Vibrio phage 1.238.B._10N.261.52.F10	Schitoviridae	#CB874E
MG592603	Vibrio phage 1.238.A._10N.261.52.F10	Schitoviridae	#CB874E
MG592602	Vibrio phage 1.237.B._10N.261.52.C5	Unclassified	#D3D3D3
MG592601	Vibrio phage 1.237.A._10N.261.52.C5	Unclassified	#D3D3D3
MG592600	Vibrio phage 1.236.O._10N.261.52.C4	Unclassified	#D3D3D3
MG592599	Vibrio phage 1.235.O._10N.261.52.B2	Zobellviridae	#4CEBB1
MG592598	Vibrio phage 1.233.B._10N.261.51.E6	Unclassified	#D3D3D3
MG592597	Vibrio phage 1.233.A._10N.261.51.E6	Unclassified	#D3D3D3
MG592596	Vibrio phage 1.232.O._10N.261.51.E11	Unclassified	#D3D3D3
MG592595	Vibrio phage 1.231.O._10N.261.49.F8	Unclassified	#D3D3D3
MG592594	Vibrio phage 1.228.O._10N.261.49.C1	Unclassified	#D3D3D3
MG592593	Vibrio phage 1.226.O._10N.261.48.E5	Unclassified	#D3D3D3
MG592592	Vibrio phage 1.225.O._10N.261.48.B7	Unclassified	#D3D3D3
MG592591	Vibrio phage 1.224.A._10N.261.48.B1	Schitoviridae	#CB874E
MG592590	Vibrio phage 1.223.O._10N.261.48.A9	Unclassified	#D3D3D3
